id,parent_id,name,Latitude,Longitude
9104,91,TELUK BINTUNI,-2.0870354999999,133.322403
9105,91,MANOKWARI,-1.0010682375,133.8367636865
9106,91,SORONG SELATAN,-1.6660209464999,132.105774
9107,91,SORONG,-1.0553245009999,131.4567335075
9108,91,RAJA AMPAT,-0.82720589599995,130.322678317
9109,91,TAMBRAUW,-0.80957895399992,132.7272978275
9110,91,MAYBRAT,-1.4241968804999,132.367988829
9111,91,MANOKWARI SELATAN,-1.6072492474999,133.966026
9112,91,PEGUNUNGAN ARFAK,-1.2018041614999,133.7208459455
9171,91,SORONG,-0.86610651200001,131.309422225
9401,94,MERAUKE,-7.8692708729999,139.329836996
9402,94,JAYAWIJAYA,-4.1225775380001,138.9775648535
9403,94,JAYAPURA,-3.0362398694999,140.0377732125
9404,94,NABIRE,-3.2064091089999,135.4965894785
9408,94,KEPULAUAN YAPEN,-1.7200180364999,136.032073958
9409,94,BIAK NUMFOR,-1.0129117964999,135.7461097455
9410,94,PANIAI,-3.7577969534998,136.5823123925
9411,94,PUNCAK JAYA,-3.4894423744999,137.844893056
9412,94,MIMIKA,-4.629947699,136.342473483
9413,94,BOVEN DIGOEL,-6.1535839905,140.322216852
9414,94,MAPPI,-6.247481098,139.316627703
9415,94,ASMAT,-5.5825909274999,138.597424385
9416,94,YAHUKIMO,-4.3891068594999,139.5433277075
9417,94,PEGUNUNGAN BINTANG,-4.4947310369999,140.478468482
9418,94,TOLIKARA,-3.4887742184999,138.40349647149
9419,94,SARMI,-2.5324094225,139.0662147145
9420,94,KEEROM,-3.3266630129999,140.6529989735
9426,94,WAROPEN,-2.7293380715,136.6967010415
9427,94,SUPIORI,-0.015046705499976,135.049618047
9428,94,MAMBERAMO RAYA,-2.4436473104999,137.9761809235
9429,94,NDUGA,-4.4361548095001,138.21879949901
9430,94,LANNY JAYA,-3.9572727914997,138.20320028499
9431,94,MAMBERAMO TENGAH,-3.6256258334999,139.0325232745
9432,94,YALIMO,-3.7851272749999,139.43581487
9433,94,PUNCAK,-3.5681259169999,137.4167729925
9434,94,DOGIYAI,-3.9993973225,135.637290269
9435,94,INTAN JAYA,-3.4086087974999,136.742528856
9436,94,DEIYAI,-4.1557097314998,136.4081588325
9471,94,JAYAPURA,-2.6514427210002,140.80703713951
